participant,group,country,trial_id,word,input_text,response_type,test_language,accuracy,correct,typing_onset,close_substitutions,same_onset,consecutive_longest,freq,pthn,similarity_phon,similarity_ort
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,131,esponja,esponja,correct,Catalan,0,1,0.415999889,0.142857142857142,different,2,7.0433,0,0.285714285714285,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,132,estrella,estrella,correct,Catalan,,,0.365999937,0,same_vowel,7,61.0577,0,1,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,133,estruc,avestruz,correct,Catalan,3,0,1.484999895,0.142857142857142,different,4,0.84135,1,0.571428571428571,0.625
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,134,flor,flor,correct,Catalan,0,1,0.482000113,0.285714285714285,same_consonant,2,16.6346,1,0.571428571428571,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,135,formiga,hormiga,correct,Catalan,1,0,0.416000128,0,different,3,2.6442,0,0.461538461538461,0.857142857142857
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,136,forquilla,horquilla,false_friend,Catalan,1,0,3.713999987,0,different,1,5.9856,8,0.142857142857142,0
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,137,fulla,brilla,wrong,Catalan,3,0,3.215000153,0,different,0,13.2212,1,0,0.2
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,138,galeta,galleta,correct,Catalan,1,0,0.381000042,0.166666666666666,same_consonant,1,11.274,7,0.333333333333333,0.857142857142857
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,139,galleda,helada,wrong,Catalan,4,0,1.4150002,0.2,different,0,8.101,2,0,0
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,140,gat,gato,correct,Catalan,1,0,0.650000095,0,same_consonant,3,53.9904,0,0.857142857142857,0.75
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,141,gerd,ayer,wrong,Catalan,3,0,1.197000027,0.2,different,0,14.2548,0,0,0.166666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,142,girafa,jirafa,correct,Catalan,1,0,0.399000168,0,different,4,1.9712,1,0.666666666666666,0.833333333333333
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,143,globus,globos,correct,Catalan,1,0,0.679999828,0.363636363636363,same_consonant,2,11.6346,2,0.545454545454545,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,144,gorra,gorra,correct,Catalan,0,1,0.479000092,0,same_consonant,3,8.75,8,0.75,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,145,got,gota,false_friend,Catalan,1,0,1.528999805,0,different,0,26.0577,0,0,0
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,146,guitarra,guitarra,correct,Catalan,0,1,0.197999954,0,same_consonant,5,17.5962,1,0.833333333333333,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,147,jaqueta,chaqueta,correct,Catalan,2,0,1.275000095,0.166666666666666,different,1,37.6202,1,0.333333333333333,0.75
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,148,lleo,hora,wrong,Catalan,4,0,1.817000151,0,different,1,17.5962,6,0.285714285714285,0.5
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,149,llibre,libro,correct,Catalan,2,0,0.582000017,0,different,3,159.7356,11,0.6,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,150,lloro,loro,correct,Catalan,1,0,0.563000202,0.25,different,2,4.0625,1,0.5,0.8
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,151,lluna,luna,correct,Catalan,1,0,1.131000042,0,different,2,66.0096,1,0.5,0.8
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,152,ma,madre,false_friend,Catalan,3,0,0.4150002,0,same_consonant,2,255.9615,2,0.666666666666666,0.5
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,153,mico,mico,language,Catalan,0,1,1.594000101,0.25,same_consonant,1,33.125,0,0.25,0.5
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,154,mirall,mural,wrong,Catalan,2,0,2.312000036,0,different,0,28.2212,0,0,0
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,155,moneda,moneda,correct,Catalan,0,1,0.248999834,0.333333333333333,same_consonant,1,18.0288,8,0.5,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,156,moto,moto,correct,Catalan,0,1,0.981999874,0.25,same_consonant,3,17.1394,4,0.75,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,157,mussol,buzon,wrong,Catalan,4,0,2.413000107,0.25,different,1,2.0673,0,0.25,0.166666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,158,nas,mas,wrong,Catalan,1,0,1.815999985,0,same_consonant,2,53.8702,0,0.5,0.4
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,159,onada,una,wrong,Catalan,3,0,0.609999895,0.25,different,1,14.9519,6,0.25,0.4
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,160,orella,sombrilla,wrong,Catalan,4,0,4.690000057,0.4,different,1,15.6731,1,0.2,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,161,ovella,abuela,wrong,Catalan,4,0,0.566999912,0.4,different,0,6.3221,8,0,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,162,pa,padre,false_friend,Catalan,3,0,1.046000004,0,same_consonant,2,48.2452,0,0.8,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,163,papallona,papaya,wrong,Catalan,4,0,0.21600008,0,different,1,6.7067,2,0.25,0.333333333333333
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,164,patata,patata,correct,Catalan,0,1,0.164000034,0,same_consonant,3,2.7163,2,0.666666666666666,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,165,pernil,pernil,language,Catalan,0,1,0.817000151,0,different,1,8.6058,1,0.181818181818181,0
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,166,peu,perro,wrong,Catalan,3,0,4.756999969,0,same_consonant,1,51.5144,2,0.222222222222222,0.333333333333333
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,167,pingui,pinguino,typo,Catalan,4,0,0.565999985,0,same_consonant,6,3.75,0,0.857142857142857,0.625
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,168,planta,planta,correct,Catalan,0,1,0.381999969,0,same_consonant,5,26.6587,1,0.833333333333333,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,169,plat,blando,wrong,Catalan,4,0,2.316999912,0,same_consonant,4,27.7644,0,0.888888888888888,0.8
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,170,ploma,pluma,wrong,Catalan,1,0,1.819000006,0,same_consonant,1,10.9615,2,0.444444444444444,0.8
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,171,pollastre,pulir,wrong,Catalan,6,0,11.00199986,0.166666666666666,same_consonant,1,47.2837,0,0.333333333333333,0.444444444444444
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,172,poma,poma,language,Catalan,0,1,1.167000055,0,different,2,18.9663,0,0.363636363636363,0.142857142857143
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,173,porc,puerco,correct,Catalan,3,0,1.707999945,0,different,1,40.024,0,0.222222222222222,0.2
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,174,porta,puerta,correct,Catalan,2,0,4.722999811,0,same_consonant,2,328.8702,0,0.545454545454545,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,175,raspall,raspar,wrong,Catalan,2,0,0.864000082,0,different,1,9.4712,0,0.333333333333333,0.285714285714286
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,176,samarreta,amarrar,wrong,Catalan,4,0,4.296000004,0,different,1,20.649,5,0.25,0.555555555555556
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,177,sol,sol,correct,Catalan,0,1,1.032000065,0.333333333333333,same_consonant,1,88.1971,0,0.666666666666666,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,178,taronja,traje,wrong,Catalan,4,0,5.664999962,0,different,1,18.774,1,0.142857142857142,0.714285714285714
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,179,tigre,tigre,correct,Catalan,0,1,0.532999992,0,same_consonant,2,11.7308,0,0.6,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,180,tisores,tijeras,correct,Catalan,3,0,1.111999989,0,same_consonant,2,6.899,0,0.571428571428571,0.571428571428571
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,181,tobogan,tobogan,correct,Catalan,0,1,0.11500001,0.285714285714285,same_consonant,3,1.2981,2,0.714285714285714,0.857142857142857
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,182,tomaquet,tabaco,wrong,Catalan,7,0,6.651000023,0.153846153846153,same_consonant,2,9.9038,1,0.615384615384615,0.5
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,183,tren,tren,correct,Catalan,0,1,0.384000063,0.25,same_consonant,2,70.9856,4,0.75,1
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,184,ull,un,wrong,Catalan,2,0,1.582000017,0.4,different,0,64.8317,1,0,0
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,185,ulleres,ollas,wrong,Catalan,4,0,2.246000051,0,different,1,11.3942,4,0.181818181818181,0.142857142857143
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,187,vaixell,bailar,wrong,Catalan,5,0,3.448000193,0,same_consonant,1,84.976,0,0.2,0.142857142857143
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,188,xocolata,chocolate,correct,Catalan,3,0,0.282000065,0.375,different,3,47.1154,0,0.5,0.666666666666667
55334jfdklgneroijnrpo3994493,SPA-CAT,Spain,189,zebra,cebra,correct,Catalan,1,0,11.90899992,0,different,1,1.8029,0,0.4,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,104,abella,avellana,wrong,Catalan,3,0,1.029000044,0.2,different,0,7.476,1,0,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,105,aigua,agua,correct,Catalan,1,0,0.496999979,0,same_vowel,2,249.9279,0,0.8,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,106,aixeta,maceta,wrong,Catalan,3,0,1.011999846,0,different,0,2.1875,3,0,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,107,amanida,amanece,wrong,Catalan,3,0,0.708000183,0,different,1,23.0048,0,0.133333333333333,0.375
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,108,ampolla,ampolla,false_friend,Catalan,0,1,3.860000134,0,different,1,43.0769,0,0.333333333333333,0.428571428571429
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,109,arbre,árbol,correct,Catalan,3,0,3.638000011,0,same_vowel,1,52.5481,0,0.444444444444444,0.4
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,110,berenar,granada,wrong,Catalan,5,0,0.790999889,0.142857142857142,different,1,1.5625,0,0.428571428571428,0.5
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,111,bibero,vivir,wrong,Catalan,4,0,0.506999969,0,same_consonant,3,1.8029,1,0.769230769230769,0.857142857142857
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,112,bici,ocupado,wrong,Catalan,7,0,1.57400012,0.25,same_consonant,2,5.1923,1,0.75,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,113,boca,boca,correct,Catalan,0,1,0.542999983,0,same_consonant,3,137.9808,0,0.75,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,114,bol,bol,correct,Catalan,0,1,0.744999886,0.333333333333333,same_consonant,1,1.4663,10,0.666666666666666,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,115,bolet,bala,wrong,Catalan,3,0,1.179000139,0,different,1,,,0.222222222222222,0.2
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,116,bolquer,volcán,wrong,Catalan,5,0,2.312000036,0.2,different,1,3.9183,0,0.2,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,117,boto,butaca,wrong,Catalan,4,0,0.663999796,0.222222222222222,same_consonant,2,22.2356,0,0.666666666666666,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,118,bou,voy,wrong,Catalan,2,0,1.459000111,0,same_consonant,1,1.9231,4,0.285714285714285,0.25
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,119,caixa,casa,wrong,Catalan,2,0,0.864000082,0,same_consonant,2,112.4519,1,0.5,0.6
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,120,cama,cama,false_friend,Catalan,0,1,0.593999863,0,different,1,51.5144,0,0.2,0.166666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,121,camisa,camisa,correct,Catalan,0,1,0.11500001,0,same_consonant,3,46.274,0,0.6,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,122,casa,casa,correct,Catalan,0,1,0.463999987,0.25,same_consonant,2,1378.2933,1,0.5,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,123,cavall,caballo,correct,Catalan,2,0,0.698000193,0,same_consonant,2,62.1635,0,0.545454545454545,0.714285714285714
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,124,cirera,sirena,wrong,Catalan,2,0,0.446000099,0.333333333333333,different,2,4.8317,0,0.333333333333333,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,125,colom,colon,wrong,Catalan,1,0,1.013000011,0,different,3,6.1298,0,0.545454545454545,0.5
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,126,corona,corona,correct,Catalan,0,1,1.092000008,0.166666666666666,same_consonant,3,13.1731,1,0.666666666666666,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,127,cotxe,coche,correct,Catalan,2,0,0.694999933,0.25,same_consonant,1,115.649,0,0.5,0.6
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,128,cuc,cocinar,wrong,Catalan,5,0,1.307999849,0.222222222222222,different,1,10.0962,5,0.222222222222222,0.166666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,129,dit,hice,wrong,Catalan,3,0,1.578999996,0.285714285714285,same_consonant,1,45.7933,1,0.285714285714285,0.25
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,130,entrepa,atrapar,wrong,Catalan,5,0,1.428999901,0,different,1,4.6875,0,0.133333333333333,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,131,esponja,españa,wrong,Catalan,3,0,0.310000181,0.142857142857142,different,2,7.0433,0,0.285714285714285,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,132,estrella,estrella,correct,Catalan,,,0.40899992,0,same_vowel,7,61.0577,0,1,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,133,estruc,astros,wrong,Catalan,3,0,1.144999981,0.142857142857142,different,4,0.84135,1,0.571428571428571,0.625
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,134,flor,flor,correct,Catalan,0,1,0.131999969,0.285714285714285,same_consonant,2,16.6346,1,0.571428571428571,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,135,formiga,hormiga,correct,Catalan,1,0,0.565000057,0,different,3,2.6442,0,0.461538461538461,0.857142857142857
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,136,forquilla,horquilla,false_friend,Catalan,1,0,0.897000074,0,different,1,5.9856,8,0.142857142857142,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,137,fulla,furia,wrong,Catalan,2,0,0.713000059,0,different,0,13.2212,1,0,0.2
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,138,galeta,galleta,correct,Catalan,1,0,0.480000019,0.166666666666666,same_consonant,1,11.274,7,0.333333333333333,0.857142857142857
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,139,galleda,galleya,wrong,Catalan,1,0,1.107999802,0.2,different,0,8.101,2,0,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,140,gat,gato,correct,Catalan,1,0,2.125,0,same_consonant,3,53.9904,0,0.857142857142857,0.75
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,141,gerd,ser,wrong,Catalan,2,0,1.529000044,0.2,different,0,14.2548,0,0,0.166666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,142,girafa,jirafa,correct,Catalan,1,0,0.197000027,0,different,4,1.9712,1,0.666666666666666,0.833333333333333
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,143,globus,globos,correct,Catalan,1,0,0.946000099,0.363636363636363,same_consonant,2,11.6346,2,0.545454545454545,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,144,gorra,gorra,correct,Catalan,0,1,0.680000067,0,same_consonant,3,8.75,8,0.75,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,145,got,gota,false_friend,Catalan,1,0,1.013000011,0,different,0,26.0577,0,0,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,146,guitarra,guitarra,correct,Catalan,0,1,0.381000042,0,same_consonant,5,17.5962,1,0.833333333333333,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,147,jaqueta,raqueta,wrong,Catalan,1,0,0.380999804,0.166666666666666,different,1,37.6202,1,0.333333333333333,0.75
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,148,lleo,llagar,wrong,Catalan,4,0,1.946000099,0,different,1,17.5962,6,0.285714285714285,0.5
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,149,llibre,libra,wrong,Catalan,2,0,0.712000132,0,different,3,159.7356,11,0.6,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,150,lloro,loro,correct,Catalan,1,0,0.713999987,0.25,different,2,4.0625,1,0.5,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,151,lluna,luna,correct,Catalan,1,0,0.561999798,0,different,2,66.0096,1,0.5,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,152,ma,mama,wrong,Catalan,2,0,0.796000004,0,same_consonant,2,255.9615,2,0.666666666666666,0.5
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,153,mico,pequeño,wrong,Catalan,6,0,4.25999999,0.25,same_consonant,1,33.125,0,0.25,0.5
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,154,mirall,mirador,wrong,Catalan,3,0,0.361999989,0,different,0,28.2212,0,0,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,155,moneda,monda,wrong,Catalan,1,0,0.279999971,0.333333333333333,same_consonant,1,18.0288,8,0.5,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,156,moto,moto,correct,Catalan,0,1,0.480000019,0.25,same_consonant,3,17.1394,4,0.75,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,157,mussol,sol,wrong,Catalan,3,0,0.712999821,0.25,different,1,2.0673,0,0.25,0.166666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,158,nas,nada,wrong,Catalan,2,0,1.147000074,0,same_consonant,2,53.8702,0,0.5,0.4
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,159,onada,d,incomplete,Catalan,4,0,35.52699995,0.25,different,1,14.9519,6,0.25,0.4
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,160,orella,oreja,correct,Catalan,2,0,0.363000154,0.4,different,1,15.6731,1,0.2,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,161,ovella,huella,wrong,Catalan,2,0,0.230000019,0.4,different,0,6.3221,8,0,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,162,pa,papa,false_friend,Catalan,2,0,0.996000051,0,same_consonant,2,48.2452,0,0.8,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,163,papallona,papada,wrong,Catalan,4,0,0.529000044,0,different,1,6.7067,2,0.25,0.333333333333333
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,164,patata,patata,correct,Catalan,0,1,0.130000114,0,same_consonant,3,2.7163,2,0.666666666666666,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,165,pernil,pernera,wrong,Catalan,3,0,2.077000141,0,different,1,8.6058,1,0.181818181818181,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,166,peu,pedo,wrong,Catalan,2,0,1.474999905,0,same_consonant,1,51.5144,2,0.222222222222222,0.333333333333333
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,167,pingui,pinguino,typo,Catalan,4,0,0.926000118,0,same_consonant,6,3.75,0,0.857142857142857,0.625
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,168,planta,planta,correct,Catalan,0,1,0.675000191,0,same_consonant,5,26.6587,1,0.833333333333333,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,169,plat,plato,correct,Catalan,1,0,0.795000076,0,same_consonant,4,27.7644,0,0.888888888888888,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,170,ploma,plomo,wrong,Catalan,1,0,2.655999899,0,same_consonant,1,10.9615,2,0.444444444444444,0.8
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,171,pollastre,pollastre,language,Catalan,0,1,1.378999949,0.166666666666666,same_consonant,1,47.2837,0,0.333333333333333,0.444444444444444
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,172,poma,pomo,wrong,Catalan,1,0,1.391000032,0,different,2,18.9663,0,0.363636363636363,0.142857142857143
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,173,porc,cerdo,correct,Catalan,4,0,1.34100008,0,different,1,40.024,0,0.222222222222222,0.2
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,174,porta,puerta,correct,Catalan,2,0,0.875,0,same_consonant,2,328.8702,0,0.545454545454545,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,175,raspall,raspar,wrong,Catalan,2,0,2.278000116,0,different,1,9.4712,0,0.333333333333333,0.285714285714286
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,176,samarreta,sama,wrong,Catalan,5,0,2.628000021,0,different,1,20.649,5,0.25,0.555555555555556
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,177,sol,sol,correct,Catalan,0,1,1.812000036,0.333333333333333,same_consonant,1,88.1971,0,0.666666666666666,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,178,taronja,tranquilo,wrong,Catalan,7,0,2.263999939,0,different,1,18.774,1,0.142857142857142,0.714285714285714
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,179,tigre,tigre,correct,Catalan,0,1,1.391000032,0,same_consonant,2,11.7308,0,0.6,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,180,tisores,tirar,wrong,Catalan,4,0,1.096999884,0,same_consonant,2,6.899,0,0.571428571428571,0.571428571428571
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,181,tobogan,tobogan,typo,Catalan,0,1,0.342000008,0.285714285714285,same_consonant,3,1.2981,2,0.714285714285714,0.857142857142857
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,182,tomaquet,tomate,correct,Catalan,4,0,0.342000008,0.153846153846153,same_consonant,2,9.9038,1,0.615384615384615,0.5
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,183,tren,tren,correct,Catalan,0,1,0.391000032,0.25,same_consonant,2,70.9856,4,0.75,1
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,184,ull,ultra,wrong,Catalan,3,0,8.105999947,0.4,different,0,64.8317,1,0,0
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,185,ulleres,orejas,wrong,Catalan,5,0,1.307999849,0,different,1,11.3942,4,0.181818181818181,0.142857142857143
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,187,vaixell,vaso,wrong,Catalan,5,0,2.99000001,0,same_consonant,1,84.976,0,0.2,0.142857142857143
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,188,xocolata,chocolate,correct,Catalan,3,0,0.513000011,0.375,different,3,47.1154,0,0.5,0.666666666666667
553772niofhwifwelfbwqilfbqfhi,SPA-CAT,Spain,189,zebra,cera,wrong,Catalan,2,0,0.746000051,0,different,1,1.8029,0,0.4,0.8
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,104,abella,abeja,correct,Catalan,2,0,0.713999987,0.2,different,0,7.476,1,0,0.666666666666667
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,105,aigua,yegua,wrong,Catalan,2,0,1.058000088,0,same_vowel,2,249.9279,0,0.8,0.8
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,106,aixeta,maceta,wrong,Catalan,3,0,2.759000063,0,different,0,2.1875,3,0,0
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,107,amanida,ameno,wrong,Catalan,4,0,14.82800007,0,different,1,23.0048,0,0.133333333333333,0.375
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,108,ampolla,amolla,language,Catalan,1,0,0.529999971,0,different,1,43.0769,0,0.333333333333333,0.428571428571429
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,109,arbre,arboleda,wrong,Catalan,4,0,7.417999983,0,same_vowel,1,52.5481,0,0.444444444444444,0.4
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,110,berenar,granada,wrong,Catalan,5,0,2.378999949,0.142857142857142,different,1,1.5625,0,0.428571428571428,0.5
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,111,bibero,vivir,wrong,Catalan,4,0,0.641000032,0,same_consonant,3,1.8029,1,0.769230769230769,0.857142857142857
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,112,bici,bicicleta,correct,Catalan,5,0,0.825000048,0.25,same_consonant,2,5.1923,1,0.75,1
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,113,boca,boca,correct,Catalan,0,1,0.997999907,0,same_consonant,3,137.9808,0,0.75,1
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,114,bol,bol,correct,Catalan,0,1,1.224999905,0.333333333333333,same_consonant,1,1.4663,10,0.666666666666666,1
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,115,bolet,pollo,wrong,Catalan,3,0,2.207999945,0,different,1,,,0.222222222222222,0.2
5583klnvweklnwvpio939vn932,SPA-CAT,Spain,116,bolquer,volcar,wrong,Catalan,4,0,1.257999897,0.2,different,1,3.9183,0,0.2,0
